1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-27,-36,-41,-53,-54,-49,-50,-48,-62,-52,-51,-58,-49,-50,-50,-58,-53,-54,-65,-53,-71
-27,-36,-44,-53,-54,-49,-51,-48,-60,-52,-52,-58,-50,-50,-65,-58,-53,-54,-60,-53,-72
-26,-36,-46,-53,-54,-50,-51,-48,-61,-52,-52,-58,-49,-50,-50,-57,-53,-54,-59,-53,-75
-26,-36,-45,-53,-54,-50,-51,-47,-59,-52,-52,-58,-49,-50,-50,-60,-53,-54,-55,-53,-72
-26,-36,-46,-53,-54,-50,-50,-48,-56,-52,-52,-58,-52,-50,-50,-59,-53,-54,-53,-54,-72
-26,-41,-46,-53,-54,-50,-51,-44,-55,-52,-49,-57,-49,-50,-49,-60,-53,-54,-55,-53,-73
-27,-41,-44,-52,-54,-50,-51,-44,-55,-52,-50,-58,-50,-50,-49,-59,-53,-59,-59,-53,-71
-26,-40,-44,-53,-54,-50,-45,-47,-56,-52,-51,-68,-49,-50,-49,-59,-53,-53,-60,-53,-72
-27,-40,-44,-53,-56,-49,-46,-45,-58,-53,-51,-58,-50,-50,-49,-59,-53,-53,-58,-53,-72
-23,-40,-45,-52,-56,-49,-46,-44,-57,-53,-51,-59,-50,-50,-49,-59,-53,-54,-55,-54,-71
-23,-40,-44,-54,-57,-50,-46,-45,-58,-53,-49,-58,-50,-50,-49,-58,-53,-54,-54,-54,-70
-23,-39,-46,-53,-53,-50,-46,-45,-58,-53,-51,-58,-51,-50,-48,-59,-53,-54,-53,-54,-71
-23,-39,-44,-52,-53,-50,-51,-44,-59,-53,-51,-58,-50,-50,-49,-59,-53,-53,-76,-54,-71
-23,-41,-44,-53,-53,-50,-50,-47,-58,-52,-51,-58,-52,-50,-49,-58,-62,-53,-75,-55,-73
-23,-40,-40,-53,-57,-51,-51,-48,-57,-52,-50,-58,-53,-50,-49,-59,-53,-53,-57,-54,-57
-23,-41,-44,-53,-57,-51,-50,-47,-56,-52,-51,-58,-53,-50,-49,-58,-53,-53,-56,-53,-58
-23,-41,-44,-54,-58,-50,-59,-47,-56,-54,-51,-58,-50,-50,-49,-59,-53,-53,-51,-53,-57
-23,-41,-46,-54,-51,-49,-50,-46,-57,-50,-50,-58,-50,-50,-49,-59,-53,-53,-51,-54,-58
-23,-39,-45,-54,-52,-50,-51,-46,-57,-52,-51,-58,-50,-50,-49,-59,-53,-52,-52,-53,-58
-27,-41,-45,-53,-52,-51,-51,-46,-57,-52,-49,-58,-53,-50,-49,-59,-53,-52,-51,-53,-58
-26,-40,-46,-54,-51,-50,-51,-46,-58,-52,-49,-58,-52,-50,-49,-59,-53,-52,-49,-53,-58
-26,-35,-45,-53,-52,-50,-51,-46,-58,-52,-51,-57,-52,-50,-50,-59,-53,-53,-49,-54,-58
-26,-35,-46,-54,-63,-50,-51,-46,-58,-52,-51,-63,-53,-50,-50,-59,-53,-53,-49,-53,-79
-23,-35,-44,-57,-58,-51,-57,-47,-56,-52,-51,-56,-53,-52,-51,-60,-53,-53,-49,-53,-58
-23,-35,-44,-54,-58,-61,-50,-46,-58,-52,-52,-56,-50,-50,-50,-61,-53,-53,-49,-53,-58
-23,-35,-44,-53,-58,-48,-51,-44,-58,-51,-49,-56,-50,-50,-50,-59,-53,-53,-54,-53,-58
-23,-39,-44,-54,-58,-48,-51,-47,-56,-57,-50,-56,-50,-50,-69,-58,-53,-53,-53,-53,-58
-23,-41,-44,-53,-58,-48,-51,-47,-57,-50,-51,-66,-50,-51,-51,-56,-53,-54,-53,-54,-58
-27,-35,-45,-53,-57,-52,-51,-44,-55,-50,-52,-56,-50,-50,-51,-56,-53,-53,-53,-53,-58
-27,-35,-44,-49,-57,-49,-50,-47,-56,-48,-50,-56,-53,-50,-50,-59,-53,-53,-54,-54,-58
-27,-35,-45,-48,-57,-48,-51,-45,-57,-52,-52,-57,-50,-50,-50,-60,-53,-53,-53,-53,-58
-27,-35,-45,-53,-56,-51,-50,-44,-56,-55,-51,-64,-50,-50,-49,-60,-53,-58,-57,-53,-58
-27,-35,-45,-49,-56,-51,-51,-47,-57,-52,-50,-57,-50,-50,-50,-58,-53,-53,-60,-53,-57
-26,-35,-46,-49,-56,-51,-45,-47,-56,-54,-52,-57,-49,-50,-50,-57,-53,-53,-59,-54,-58
-26,-35,-46,-49,-56,-52,-46,-47,-52,-54,-49,-57,-50,-50,-50,-57,-53,-53,-61,-54,-58
-27,-36,-46,-49,-55,-52,-46,-47,-52,-53,-51,-57,-53,-50,-50,-57,-62,-53,-59,-54,-58
-24,-35,-45,-49,-55,-52,-46,-44,-52,-51,-75,-57,-50,-50,-50,-58,-62,-53,-51,-54,-58
-24,-35,-46,-53,-56,-49,-45,-47,-53,-49,-74,-57,-50,-50,-50,-58,-62,-54,-51,-53,-58
-26,-42,-45,-49,-55,-49,-50,-45,-52,-54,-52,-57,-50,-50,-50,-57,-62,-53,-51,-53,-58
-27,-35,-46,-49,-55,-49,-52,-44,-57,-53,-50,-57,-50,-50,-50,-57,-63,-54,-51,-53,-58
-26,-35,-46,-49,-54,-49,-52,-47,-57,-50,-50,-57,-49,-50,-50,-57,-64,-53,-51,-53,-58
-26,-36,-46,-49,-53,-49,-52,-47,-57,-51,-51,-56,-50,-50,-50,-57,-64,-53,-50,-53,-58
-26,-35,-44,-50,-53,-52,-50,-46,-55,-53,-51,-56,-53,-50,-49,-57,-63,-54,-51,-54,-58
-27,-35,-45,-54,-53,-52,-52,-47,-56,-51,-51,-57,-51,-50,-50,-59,-62,-52,-50,-53,-57
-27,-78,-45,-54,-52,-52,-51,-45,-57,-51,-51,-56,-52,-50,-50,-57,-62,-53,-51,-53,-58
-27,-32,-45,-54,-52,-53,-51,-45,-57,-50,-51,-57,-53,-50,-50,-57,-53,-53,-51,-54,-58
-26,-31,-46,-53,-63,-53,-56,-45,-56,-51,-51,-56,-51,-50,-49,-59,-53,-54,-50,-53,-58
-27,-32,-46,-53,-52,-52,-51,-45,-55,-51,-50,-56,-52,-50,-50,-57,-65,-76,-50,-54,-71
-26,-33,-45,-47,-51,-52,-51,-49,-56,-51,-50,-56,-51,-50,-50,-57,-53,-53,-51,-54,-81
-26,-33,-45,-47,-51,-53,-52,-44,-57,-51,-50,-66,-51,-50,-49,-57,-53,-53,-50,-53,-58
-27,-35,-45,-48,-52,-62,-50,-46,-58,-51,-51,-55,-51,-50,-50,-57,-53,-54,-50,-53,-57
-28,-35,-45,-48,-52,-52,-51,-46,-58,-52,-50,-55,-49,-50,-50,-57,-53,-54,-57,-53,-58
-27,-39,-44,-54,-51,-52,-52,-46,-57,-52,-51,-55,-50,-50,-68,-59,-61,-54,-51,-54,-58
-27,-36,-44,-49,-54,-52,-51,-46,-56,-52,-51,-55,-49,-50,-50,-60,-53,-53,-51,-53,-71
-27,-35,-44,-48,-53,-51,-51,-46,-56,-51,-51,-65,-49,-50,-50,-59,-54,-54,-51,-54,-79
-26,-35,-44,-49,-55,-51,-72,-48,-55,-52,-50,-55,-52,-50,-50,-58,-54,-54,-51,-54,-71
-27,-36,-44,-49,-54,-51,-72,-44,-54,-53,-51,-56,-50,-50,-50,-57,-54,-53,-51,-53,-80
-26,-35,-44,-49,-49,-51,-50,-48,-54,-51,-51,-55,-51,-50,-50,-58,-53,-53,-62,-53,-80
-27,-40,-44,-49,-54,-48,-51,-46,-56,-53,-51,-55,-51,-50,-50,-56,-61,-58,-64,-54,-58
-25,-39,-44,-49,-56,-48,-75,-46,-58,-50,-51,-55,-52,-50,-51,-56,-61,-53,-61,-54,-58
-23,-40,-44,-49,-56,-47,-52,-46,-57,-59,-52,-55,-52,-50,-50,-56,-61,-53,-58,-53,-58
-23,-40,-44,-49,-57,-47,-51,-47,-57,-52,-51,-55,-52,-50,-50,-55,-61,-54,-57,-53,-82
-23,-41,-45,-53,-57,-51,-50,-47,-57,-52,-51,-55,-53,-50,-50,-56,-62,-55,-57,-53,-58
-23,-40,-45,-54,-56,-65,-52,-47,-58,-53,-75,-67,-53,-50,-50,-55,-61,-55,-57,-53,-58
-23,-42,-46,-54,-55,-52,-51,-46,-57,-52,-50,-55,-52,-50,-50,-56,-62,-55,-55,-53,-58
-24,-40,-45,-53,-56,-53,-51,-46,-57,-50,-75,-55,-53,-50,-50,-55,-62,-55,-55,-53,-58
-27,-39,-45,-49,-56,-53,-52,-46,-58,-52,-50,-55,-53,-50,-50,-55,-62,-54,-54,-53,-58
-26,-41,-46,-49,-56,-51,-51,-47,-58,-49,-50,-56,-53,-50,-50,-55,-62,-54,-55,-54,-58
-25,-40,-45,-49,-57,-51,-46,-46,-59,-49,-50,-55,-51,-50,-50,-56,-64,-55,-52,-53,-58
-24,-40,-45,-49,-57,-48,-46,-47,-57,-49,-50,-67,-50,-50,-50,-56,-67,-54,-53,-53,-58
-25,-39,-45,-49,-73,-48,-46,-48,-59,-49,-52,-56,-50,-51,-50,-55,-53,-55,-54,-53,-58
-25,-40,-45,-49,-57,-48,-45,-44,-59,-49,-51,-57,-50,-50,-50,-56,-53,-55,-53,-53,-58
-26,-41,-46,-49,-57,-48,-46,-48,-57,-52,-51,-57,-53,-50,-50,-56,-53,-54,-53,-53,-58
-24,-42,-44,-49,-74,-48,-51,-48,-57,-52,-50,-57,-50,-50,-50,-56,-53,-55,-53,-54,-58
-26,-41,-44,-49,-56,-52,-51,-48,-59,-53,-51,-65,-49,-50,-50,-56,-53,-54,-53,-53,-58
-27,-39,-45,-54,-51,-49,-46,-46,-57,-52,-51,-64,-50,-51,-50,-55,-67,-76,-53,-53,-58
-25,-40,-45,-53,-51,-48,-46,-47,-56,-52,-51,-56,-50,-51,-50,-55,-53,-55,-53,-54,-71
-26,-40,-44,-53,-56,-49,-46,-46,-58,-51,-50,-56,-50,-51,-50,-56,-64,-54,-53,-53,-72
-19,-39,-45,-53,-55,-49,-45,-46,-58,-52,-50,-55,-50,-51,-50,-56,-64,-55,-53,-53,-72
-19,-40,-44,-52,-54,-49,-46,-47,-58,-53,-51,-64,-52,-50,-50,-57,-62,-54,-53,-53,-71
-19,-41,-44,-53,-54,-52,-52,-46,-58,-53,-50,-62,-50,-50,-50,-57,-62,-55,-53,-54,-72
-19,-40,-43,-53,-53,-51,-50,-44,-57,-52,-50,-60,-49,-51,-50,-57,-63,-54,-53,-53,-72
-19,-40,-44,-57,-53,-53,-51,-46,-57,-53,-51,-81,-50,-50,-50,-58,-63,-54,-55,-53,-80
-25,-41,-42,-54,-53,-52,-45,-47,-56,-52,-51,-59,-50,-50,-50,-59,-53,-54,-53,-53,-78
-24,-40,-42,-49,-53,-51,-45,-49,-57,-52,-51,-59,-50,-50,-73,-58,-53,-59,-54,-55,-72
-26,-39,-44,-49,-52,-52,-46,-46,-58,-52,-50,-80,-53,-50,-50,-58,-53,-54,-55,-55,-57
-26,-41,-40,-49,-52,-48,-45,-46,-58,-52,-50,-61,-50,-50,-50,-58,-53,-54,-55,-54,-58
-26,-40,-40,-49,-52,-48,-46,-46,-50,-58,-51,-61,-50,-50,-50,-58,-53,-54,-49,-53,-57
-24,-40,-39,-53,-52,-48,-51,-46,-50,-52,-50,-61,-50,-50,-50,-59,-64,-54,-49,-53,-58
-24,-40,-40,-54,-53,-48,-57,-46,-50,-52,-51,-59,-49,-50,-50,-59,-64,-54,-49,-53,-57
-27,-39,-44,-54,-52,-49,-51,-49,-50,-52,-50,-53,-50,-50,-50,-59,-65,-54,-49,-53,-58
-22,-40,-44,-53,-51,-48,-52,-44,-50,-58,-50,-53,-50,-51,-50,-60,-64,-54,-50,-53,-58
-22,-40,-44,-54,-52,-48,-52,-49,-57,-52,-74,-53,-52,-51,-50,-59,-63,-78,-50,-53,-58
-22,-42,-43,-53,-52,-48,-50,-47,-50,-49,-76,-53,-50,-51,-51,-60,-63,-54,-50,-53,-58
-30,-42,-39,-53,-52,-48,-50,-45,-51,-53,-50,-53,-50,-51,-51,-59,-64,-55,-50,-53,-58
-24,-41,-45,-53,-53,-48,-49,-48,-51,-52,-50,-59,-50,-51,-50,-61,-65,-54,-56,-53,-80
-24,-41,-40,-53,-53,-48,-51,-49,-51,-52,-50,-59,-50,-50,-51,-61,-64,-54,-52,-53,-81
-24,-41,-40,-53,-53,-48,-51,-49,-57,-57,-74,-59,-54,-50,-51,-60,-65,-54,-52,-53,-80
-24,-41,-42,-53,-65,-51,-50,-44,-57,-53,-50,-59,-49,-51,-51,-60,-65,-54,-55,-55,-80
-27,-39,-42,-54,-53,-51,-74,-44,-57,-52,-50,-60,-52,-51,-50,-59,-65,-54,-55,-54,-72
-27,-39,-42,-53,-54,-51,-75,-49,-56,-52,-50,-60,-52,-52,-50,-58,-66,-55,-57,-54,-80
-27,-40,-42,-53,-73,-64,-52,-45,-57,-51,-50,-60,-52,-53,-50,-57,-64,-55,-58,-55,-57
-26,-39,-43,-53,-54,-51,-51,-49,-56,-53,-50,-53,-51,-53,-50,-57,-53,-55,-59,-54,-57
-26,-41,-43,-52,-53,-63,-52,-44,-56,-52,-50,-53,-51,-51,-50,-58,-53,-55,-58,-54,-58
-27,-40,-45,-54,-54,-50,-51,-44,-58,-51,-50,-53,-52,-51,-50,-57,-53,-54,-57,-54,-58
-27,-40,-46,-54,-66,-51,-52,-48,-60,-52,-50,-53,-49,-51,-51,-57,-53,-55,-58,-53,-58
-26,-40,-42,-54,-54,-50,-52,-49,-60,-52,-50,-53,-50,-51,-51,-58,-53,-53,-55,-53,-57
-27,-41,-45,-53,-53,-48,-52,-47,-57,-51,-50,-53,-50,-51,-51,-56,-65,-58,-53,-53,-57
-26,-41,-46,-53,-54,-48,-50,-44,-57,-52,-50,-60,-52,-54,-51,-55,-64,-53,-51,-54,-57
-26,-40,-45,-54,-53,-48,-51,-49,-60,-52,-51,-60,-50,-53,-51,-55,-63,-58,-53,-54,-58
-26,-40,-42,-53,-53,-48,-51,-49,-60,-52,-50,-59,-52,-51,-51,-54,-64,-76,-53,-54,-57
-27,-39,-43,-57,-54,-48,-51,-49,-59,-52,-49,-75,-51,-53,-50,-57,-76,-54,-53,-54,-80
-27,-40,-44,-53,-54,-50,-50,-44,-60,-52,-50,-58,-50,-51,-50,-56,-63,-75,-53,-54,-73
-26,-41,-43,-53,-53,-48,-51,-48,-59,-52,-50,-59,-50,-55,-50,-56,-63,-77,-53,-54,-78
-27,-40,-40,-48,-53,-49,-51,-44,-59,-52,-50,-58,-51,-55,-50,-55,-75,-78,-55,-54,-74
-26,-40,-44,-48,-53,-61,-52,-48,-60,-52,-50,-60,-50,-55,-50,-57,-53,-76,-56,-55,-81
-23,-40,-44,-49,-54,-48,-51,-44,-59,-58,-50,-59,-50,-58,-50,-56,-53,-77,-56,-55,-73
-23,-41,-42,-49,-54,-48,-52,-48,-54,-53,-50,-59,-51,-51,-50,-56,-53,-77,-57,-54,-72
-23,-40,-42,-49,-53,-48,-46,-48,-55,-52,-50,-60,-50,-51,-50,-56,-53,-77,-58,-55,-71
-23,-42,-42,-49,-51,-48,-46,-48,-54,-51,-50,-59,-51,-51,-50,-56,-53,-77,-58,-56,-80
-23,-41,-42,-53,-51,-51,-46,-48,-54,-51,-50,-58,-50,-51,-50,-57,-63,-76,-60,-57,-81
-27,-41,-42,-53,-51,-51,-47,-47,-54,-52,-50,-59,-51,-51,-50,-57,-63,-77,-60,-56,-81
-23,-41,-42,-54,-51,-51,-46,-46,-60,-51,-50,-59,-52,-51,-50,-57,-64,-76,-55,-55,-80
-23,-40,-40,-53,-51,-51,-51,-46,-59,-52,-59,-59,-51,-53,-50,-56,-64,-76,-55,-55,-72
-23,-41,-44,-53,-51,-51,-46,-46,-58,-50,-59,-60,-50,-52,-50,-57,-63,-76,-55,-55,-58
-23,-40,-40,-54,-54,-51,-46,-46,-56,-50,-59,-59,-50,-53,-51,-56,-64,-76,-55,-55,-58
-23,-40,-40,-53,-52,-51,-46,-49,-58,-50,-59,-59,-52,-53,-50,-57,-64,-77,-55,-55,-71
-29,-43,-40,-54,-51,-52,-51,-48,-53,-50,-50,-58,-51,-53,-50,-56,-66,-77,-59,-55,-72
-24,-40,-40,-53,-53,-52,-46,-49,-54,-52,-50,-58,-53,-53,-51,-57,-63,-77,-56,-55,-58
-24,-41,-39,-53,-73,-52,-46,-48,-54,-50,-51,-59,-51,-51,-50,-57,-63,-76,-55,-55,-58
-23,-41,-44,-54,-53,-50,-46,-46,-54,-52,-50,-59,-51,-52,-51,-58,-62,-53,-55,-55,-80
-23,-41,-39,-54,-53,-51,-47,-48,-54,-52,-51,-59,-51,-52,-51,-57,-58,-54,-56,-55,-73
-23,-41,-39,-54,-53,-48,-47,-44,-54,-52,-50,-59,-51,-51,-50,-58,-58,-54,-56,-55,-80
-23,-42,-39,-54,-53,-48,-46,-44,-58,-53,-50,-59,-51,-51,-51,-57,-62,-54,-56,-55,-80
-23,-40,-39,-54,-53,-48,-46,-48,-53,-60,-50,-60,-52,-55,-51,-58,-61,-53,-55,-67,-81
-23,-39,-39,-53,-53,-48,-46,-48,-53,-52,-50,-60,-51,-58,-51,-58,-62,-53,-55,-55,-72
-26,-40,-39,-54,-53,-47,-46,-48,-53,-52,-50,-60,-50,-55,-51,-54,-62,-53,-55,-54,-82
-26,-40,-39,-54,-51,-47,-46,-48,-53,-58,-72,-52,-50,-55,-51,-54,-63,-53,-59,-55,-80
-27,-39,-39,-49,-51,-48,-51,-48,-53,-52,-50,-61,-50,-55,-51,-54,-58,-52,-55,-55,-73
-27,-40,-42,-49,-51,-48,-53,-48,-53,-52,-51,-52,-51,-53,-51,-54,-58,-52,-55,-55,-81
-27,-40,-42,-49,-50,-48,-52,-48,-53,-49,-50,-53,-49,-53,-51,-57,-58,-52,-57,-55,-73
-27,-40,-39,-49,-51,-48,-51,-48,-53,-50,-50,-52,-49,-53,-51,-57,-58,-53,-57,-55,-81
-27,-40,-39,-50,-54,-48,-50,-48,-53,-50,-50,-53,-49,-53,-51,-58,-58,-53,-57,-56,-80
-26,-40,-39,-53,-53,-48,-50,-44,-59,-51,-58,-52,-52,-53,-51,-57,-62,-53,-56,-55,-79
-26,-40,-39,-49,-54,-48,-50,-48,-57,-51,-50,-59,-51,-52,-51,-58,-62,-53,-56,-55,-57
-26,-41,-39,-49,-54,-48,-51,-45,-57,-52,-50,-60,-52,-52,-51,-58,-63,-52,-56,-55,-57
-27,-40,-41,-54,-53,-52,-51,-44,-57,-51,-50,-58,-52,-52,-51,-57,-63,-52,-56,-55,-57
-27,-40,-40,-53,-53,-48,-50,-45,-58,-51,-50,-59,-51,-52,-51,-56,-63,-52,-54,-55,-58
-26,-40,-40,-54,-53,-52,-51,-48,-57,-52,-50,-59,-49,-52,-50,-55,-63,-53,-54,-55,-58
-26,-41,-40,-57,-52,-51,-51,-48,-58,-52,-50,-60,-50,-55,-50,-55,-62,-53,-54,-55,-57
-25,-39,-40,-53,-50,-63,-49,-48,-59,-52,-51,-59,-49,-52,-50,-55,-63,-54,-54,-55,-58
-27,-41,-45,-53,-50,-52,-51,-44,-60,-58,-50,-52,-49,-53,-63,-56,-63,-53,-53,-54,-58
-30,-43,-39,-53,-51,-53,-51,-44,-60,-52,-51,-52,-49,-52,-49,-57,-63,-53,-56,-57,-58
-27,-41,-39,-53,-51,-51,-52,-45,-60,-52,-50,-52,-49,-52,-49,-57,-63,-54,-57,-55,-58
-27,-40,-39,-53,-51,-51,-50,-44,-59,-56,-51,-52,-49,-52,-49,-58,-76,-53,-56,-55,-72
-26,-41,-41,-53,-52,-61,-50,-45,-59,-52,-51,-52,-49,-52,-49,-56,-63,-54,-56,-55,-80
-27,-40,-38,-52,-52,-51,-54,-45,-59,-52,-50,-52,-49,-53,-49,-57,-63,-54,-56,-56,-80
-29,-41,-39,-54,-52,-51,-55,-48,-59,-52,-51,-51,-49,-52,-49,-57,-63,-53,-56,-56,-72
-26,-40,-39,-54,-52,-48,-51,-48,-59,-59,-51,-59,-49,-55,-49,-58,-63,-54,-55,-55,-72
-22,-36,-41,-53,-52,-48,-52,-48,-56,-52,-50,-51,-49,-53,-50,-57,-62,-54,-56,-55,-80
-24,-36,-39,-54,-52,-48,-45,-47,-57,-52,-50,-52,-50,-53,-50,-58,-68,-59,-55,-55,-76
-24,-36,-39,-52,-52,-48,-45,-44,-57,-52,-51,-59,-49,-53,-49,-58,-62,-55,-55,-55,-79
-27,-35,-45,-53,-51,-52,-46,-45,-59,-52,-50,-59,-49,-53,-49,-56,-62,-54,-55,-56,-81
-27,-35,-39,-52,-52,-48,-45,-45,-58,-52,-50,-59,-51,-52,-49,-56,-62,-53,-55,-55,-58
-27,-40,-41,-53,-51,-48,-46,-45,-58,-52,-50,-60,-50,-52,-50,-56,-62,-55,-57,-56,-58
-23,-35,-39,-52,-52,-48,-46,-45,-58,-50,-51,-52,-49,-52,-51,-57,-57,-55,-56,-57,-70
-23,-40,-39,-53,-52,-48,-52,-47,-54,-50,-50,-52,-51,-51,-51,-58,-57,-53,-54,-55,-58
-23,-40,-39,-52,-52,-48,-50,-47,-56,-50,-50,-52,-51,-52,-51,-57,-62,-54,-55,-55,-58
-23,-40,-40,-53,-52,-50,-50,-48,-51,-50,-50,-52,-52,-52,-51,-55,-61,-54,-55,-55,-70
-23,-41,-41,-53,-52,-50,-56,-47,-52,-50,-50,-52,-52,-53,-51,-55,-56,-54,-54,-55,-57
-26,-41,-40,-52,-52,-50,-50,-48,-56,-52,-51,-51,-53,-53,-51,-55,-61,-54,-55,-55,-58
-27,-40,-40,-52,-52,-50,-50,-48,-57,-49,-51,-59,-51,-53,-50,-58,-60,-53,-55,-55,-58
-27,-42,-38,-53,-52,-48,-52,-47,-57,-50,-50,-53,-51,-53,-50,-57,-61,-54,-56,-56,-80
-27,-36,-44,-53,-52,-49,-53,-48,-57,-50,-50,-57,-51,-53,-50,-58,-60,-54,-55,-55,-58
-27,-36,-38,-58,-52,-49,-49,-48,-54,-50,-50,-58,-51,-53,-51,-58,-61,-54,-56,-55,-57
-26,-36,-39,-53,-53,-70,-51,-44,-54,-50,-50,-52,-51,-53,-50,-58,-60,-55,-57,-55,-58
-27,-36,-40,-53,-53,-49,-50,-47,-54,-50,-51,-53,-51,-52,-49,-57,-57,-53,-56,-55,-58
-27,-35,-39,-53,-53,-65,-50,-48,-54,-58,-50,-52,-52,-52,-51,-58,-60,-54,-55,-56,-58
-23,-36,-40,-53,-53,-49,-51,-48,-54,-52,-50,-52,-51,-53,-51,-58,-60,-54,-54,-55,-57
-23,-36,-39,-52,-52,-49,-46,-48,-57,-52,-50,-53,-52,-53,-51,-58,-62,-55,-54,-55,-72
-23,-36,-39,-53,-53,-62,-46,-45,-54,-52,-50,-52,-51,-53,-52,-58,-62,-55,-55,-55,-57
-23,-36,-41,-53,-53,-62,-46,-48,-54,-52,-50,-58,-51,-52,-52,-55,-63,-54,-55,-55,-58
-23,-40,-39,-53,-52,-50,-46,-47,-54,-52,-51,-61,-51,-52,-52,-55,-63,-55,-55,-55,-71
-26,-35,-39,-53,-52,-50,-46,-44,-54,-52,-50,-62,-51,-52,-51,-55,-63,-54,-55,-55,-58
-26,-35,-39,-54,-52,-50,-47,-48,-53,-52,-51,-60,-51,-52,-51,-55,-59,-54,-54,-55,-81
-27,-35,-39,-52,-52,-50,-47,-44,-54,-52,-50,-61,-51,-53,-51,-55,-59,-60,-55,-56,-70
-27,-41,-38,-52,-52,-49,-48,-44,-53,-52,-50,-61,-53,-53,-51,-55,-63,-53,-54,-55,-70
-27,-39,-41,-58,-52,-49,-48,-48,-53,-51,-51,-60,-52,-53,-51,-59,-59,-54,-54,-56,-57
-26,-40,-45,-52,-52,-48,-48,-47,-53,-52,-50,-58,-52,-52,-51,-56,-64,-54,-54,-56,-58
-27,-40,-38,-52,-52,-49,-52,-47,-54,-49,-50,-60,-52,-55,-51,-58,-59,-54,-54,-55,-58
-23,-40,-39,-52,-75,-48,-49,-47,-57,-50,-51,-59,-52,-52,-50,-58,-59,-55,-54,-56,-58
-23,-39,-39,-52,-52,-47,-49,-45,-53,-50,-50,-61,-51,-52,-50,-58,-59,-54,-56,-54,-57
-23,-35,-38,-52,-52,-49,-49,-47,-54,-50,-50,-55,-52,-53,-50,-58,-59,-54,-55,-55,-58
-23,-35,-41,-52,-52,-49,-50,-48,-54,-50,-50,-52,-51,-55,-51,-58,-58,-54,-54,-55,-57
-23,-35,-38,-51,-52,-49,-50,-44,-54,-51,-50,-54,-53,-51,-50,-58,-59,-53,-54,-55,-81
-26,-35,-44,-52,-52,-48,-49,-48,-54,-50,-50,-65,-53,-52,-51,-58,-59,-54,-55,-64,-71
-29,-35,-40,-51,-52,-51,-49,-44,-58,-51,-51,-59,-52,-53,-51,-55,-64,-54,-54,-55,-81
-24,-36,-41,-53,-52,-51,-49,-44,-57,-52,-51,-55,-54,-53,-52,-55,-65,-54,-54,-55,-70
-26,-40,-41,-52,-51,-50,-49,-44,-57,-52,-50,-63,-52,-53,-52,-55,-65,-54,-55,-57,-70
-26,-35,-38,-58,-51,-48,-49,-60,-57,-52,-51,-62,-52,-53,-53,-55,-63,-53,-55,-55,-70
-26,-35,-38,-53,-51,-47,-49,-44,-57,-50,-50,-61,-51,-53,-52,-55,-65,-54,-55,-55,-80
-27,-35,-41,-53,-51,-48,-49,-51,-58,-52,-50,-61,-52,-53,-53,-58,-63,-55,-55,-55,-81
-27,-35,-38,-52,-51,-48,-50,-45,-59,-52,-51,-60,-52,-53,-52,-55,-63,-54,-53,-55,-80
-27,-35,-39,-53,-50,-49,-49,-45,-57,-52,-50,-61,-51,-53,-52,-54,-62,-54,-55,-54,-71
-26,-39,-38,-53,-50,-50,-49,-51,-57,-52,-50,-52,-52,-53,-52,-55,-63,-54,-55,-55,-58
-26,-41,-39,-52,-51,-60,-49,-51,-56,-52,-50,-61,-52,-53,-52,-55,-63,-54,-54,-55,-58
-26,-41,-43,-52,-51,-49,-49,-51,-57,-52,-50,-60,-51,-55,-52,-59,-64,-52,-53,-56,-58
-27,-40,-38,-52,-51,-49,-49,-51,-57,-52,-50,-52,-51,-52,-52,-55,-63,-52,-53,-55,-58
-27,-42,-38,-51,-51,-51,-49,-51,-57,-52,-50,-52,-51,-52,-53,-55,-63,-53,-53,-55,-58
-27,-39,-40,-52,-51,-49,-48,-45,-59,-52,-48,-52,-51,-52,-52,-55,-62,-53,-54,-54,-72
-23,-40,-38,-52,-46,-48,-49,-51,-58,-53,-48,-52,-53,-53,-54,-57,-63,-53,-53,-54,-71
-23,-42,-38,-52,-46,-49,-49,-51,-57,-52,-50,-52,-52,-53,-53,-57,-62,-55,-54,-57,-81
-23,-43,-38,-52,-46,-49,-48,-44,-57,-52,-50,-52,-51,-53,-53,-59,-56,-54,-53,-55,-71
-23,-41,-43,-52,-46,-50,-48,-51,-57,-50,-51,-52,-51,-53,-67,-58,-62,-54,-54,-54,-57
-23,-36,-39,-51,-46,-48,-47,-51,-57,-52,-50,-52,-51,-53,-52,-58,-62,-55,-54,-56,-58
-26,-36,-38,-52,-46,-56,-48,-60,-56,-52,-51,-61,-51,-53,-52,-58,-62,-54,-53,-57,-57
-27,-36,-41,-52,-46,-73,-47,-56,-57,-52,-50,-60,-51,-53,-52,-59,-61,-60,-54,-57,-58
-23,-36,-40,-52,-46,-47,-47,-56,-58,-52,-50,-61,-54,-53,-52,-58,-62,-52,-55,-56,-70
-23,-36,-40,-52,-46,-47,-49,-56,-58,-53,-50,-61,-50,-53,-53,-57,-63,-53,-53,-54,-72
-23,-40,-39,-52,-47,-47,-47,-55,-58,-52,-51,-62,-52,-55,-52,-58,-63,-53,-55,-55,-72
-23,-39,-38,-51,-51,-47,-47,-55,-58,-57,-50,-62,-51,-52,-54,-57,-63,-53,-56,-55,-72
